"","booking.status","number.of.adults","number.of.children","number.of.weekend.nights","number.of.week.nights","car.parking.space","lead.time","repeated","P.C","P.not.C","average.price","special.requests","day","month","year","type.of.meal_Meal Plan 2","type.of.meal_Meal Plan 3","type.of.meal_Not Selected","room.type_Room_Type 2","room.type_Room_Type 3","room.type_Room_Type 4","room.type_Room_Type 5","room.type_Room_Type 6","room.type_Room_Type 7","market.segment.type_Complementary","market.segment.type_Corporate","market.segment.type_Offline","market.segment.type_Online"
"35413",1,3,0,2,2,0,266,0,0,0,117.3,2,30,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35414",0,1,0,1,1,0,3,0,0,0,0,0,16,11,2017,0,0,0,0,0,0,0,0,0,1,0,0,0
"35415",0,2,0,0,2,0,120,0,0,0,71,0,5,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35416",0,1,0,1,2,0,34,0,0,0,147.93,0,7,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35417",0,2,0,0,4,0,99,0,0,0,118.8,2,19,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35418",0,2,0,1,2,0,39,0,0,0,118,0,3,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35419",0,1,0,1,2,0,5,0,0,0,150,0,7,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35420",0,2,0,1,2,0,31,0,0,0,85,0,14,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35421",1,2,0,0,2,0,211,0,0,0,100,0,20,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35422",1,2,0,1,2,0,0,0,0,0,90,0,21,8,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35423",1,2,0,1,1,0,275,0,0,0,62.8,0,4,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35424",0,2,1,1,2,0,1,0,0,0,117.5,2,19,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35425",0,2,0,2,2,0,29,0,0,0,144.68,3,9,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35426",0,2,0,0,1,0,3,0,0,0,95,0,20,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35427",1,2,1,2,5,0,149,0,0,0,106.25,0,28,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35428",1,2,0,0,2,0,301,0,0,0,52,0,18,11,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35429",1,2,0,2,0,0,386,0,0,0,115,1,23,10,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35430",1,2,0,0,2,0,102,0,0,0,101.5,0,16,10,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35431",0,2,0,0,3,0,22,0,0,0,118.07,1,10,11,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35432",0,2,1,0,2,0,167,0,0,0,121.5,3,5,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35433",0,2,0,0,1,0,1,0,0,0,159,1,15,9,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35434",1,2,0,0,4,0,112,0,0,0,132.6,0,1,6,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35435",0,1,0,0,1,0,219,0,0,0,84,0,4,9,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35436",0,2,0,1,2,0,256,0,0,0,76.67,0,14,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35437",0,2,0,2,2,1,32,0,0,0,66.59,1,17,12,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35438",0,2,0,1,0,0,71,0,0,0,75.54,1,30,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35439",1,2,2,0,4,0,25,0,0,0,216,0,29,3,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35440",1,1,0,0,2,0,188,0,0,0,130,0,15,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35441",0,2,0,2,1,0,131,0,0,0,94.5,0,15,8,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35442",0,1,0,0,1,0,17,0,0,0,75,0,9,3,2018,0,0,0,0,0,1,0,0,0,0,1,0,0
"35443",0,2,0,0,3,0,109,0,0,0,129.6,1,7,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35444",1,2,0,2,5,0,195,0,0,0,112.2,2,17,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35445",0,2,0,0,1,0,10,0,0,0,140,2,18,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35446",0,2,0,0,1,0,1,0,0,0,114,1,10,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35447",1,2,0,0,2,0,317,0,0,0,120,0,15,9,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35448",1,2,0,1,1,0,19,0,0,0,48,0,21,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35449",1,2,0,2,4,0,263,0,0,0,100.3,0,29,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35450",1,2,0,4,10,0,212,0,0,0,90.95,2,27,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35451",0,2,0,0,1,0,83,0,0,0,112.2,0,30,9,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35452",0,2,0,0,2,0,64,0,0,0,149.4,1,16,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35453",0,1,0,0,3,0,276,0,0,0,95.67,0,22,9,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35454",1,2,0,2,1,0,124,0,0,0,118.8,1,16,7,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35455",1,2,0,1,1,0,35,0,0,0,140.4,0,21,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35456",0,1,0,0,1,0,1,0,0,0,106.4,0,6,7,2018,0,0,1,0,0,0,0,0,0,0,0,1,0
"35457",0,2,0,1,1,0,31,0,0,0,81.9,0,14,3,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"35458",0,2,0,2,1,0,221,0,0,0,65,0,17,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35459",1,2,2,2,1,0,54,0,0,0,177.3,0,16,4,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35460",1,1,0,0,3,0,25,0,0,0,133,0,19,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35461",0,2,0,1,2,0,54,0,0,0,69,0,16,11,2017,0,0,0,0,0,1,0,0,0,0,0,1,0
"35462",0,1,0,0,2,0,320,0,0,0,90,0,18,8,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35463",0,2,0,0,2,0,54,0,0,0,88,1,4,11,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35464",0,2,0,2,2,0,94,0,0,0,58,0,12,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35465",0,2,0,0,2,0,48,0,0,0,130,0,14,9,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35466",0,2,0,0,3,0,40,0,0,0,77.55,1,14,1,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"35467",0,3,0,2,3,0,237,0,0,0,104.55,0,15,12,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35468",0,1,0,0,2,0,4,0,0,0,1,0,23,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35469",0,1,0,1,1,0,301,0,0,0,90,0,30,7,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35470",0,1,0,0,1,0,0,0,0,0,0,0,8,9,2017,0,0,0,0,0,0,0,0,0,1,0,0,0
"35471",1,2,0,0,3,0,94,0,0,0,76.5,1,14,7,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35472",0,2,0,1,0,0,84,0,0,0,117.9,1,15,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35473",0,1,0,0,0,0,7,0,0,0,0,0,15,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35474",1,2,0,0,2,0,20,0,0,0,79,0,12,2,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35475",1,2,0,0,2,0,59,0,0,0,126.9,0,13,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35476",0,2,0,0,1,1,58,0,0,0,88.2,2,9,12,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35477",0,3,0,1,2,0,57,0,0,0,105,1,11,11,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35478",0,2,0,0,1,1,1,0,0,0,119,1,28,10,2018,0,0,0,0,0,0,1,0,0,0,0,1,0
"35479",1,2,0,0,1,0,105,0,0,0,75,0,6,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35480",1,2,0,2,2,0,71,0,0,0,132.6,0,1,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35481",0,1,0,0,2,0,80,0,0,0,108,0,9,10,2017,1,0,0,0,0,1,0,0,0,0,0,1,0
"35482",0,1,0,1,1,0,7,0,0,0,66,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
"35483",0,2,0,2,4,0,7,0,0,0,111.4,1,6,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35484",0,1,0,0,1,0,55,0,0,0,92,0,6,4,2018,1,0,0,0,0,1,0,0,0,0,0,1,0
"35485",0,2,0,2,1,0,11,0,0,0,119.67,1,19,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35486",0,2,2,1,0,0,56,0,0,0,156.6,1,19,12,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35487",0,2,0,0,2,0,74,0,0,0,101.5,0,18,9,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35488",0,2,0,0,2,0,9,0,0,0,160,1,4,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35489",1,2,0,2,0,0,386,0,0,0,115,1,23,10,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35490",1,2,0,0,1,0,202,0,0,0,86.75,0,21,7,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"35491",0,2,0,0,2,0,74,0,0,0,109,0,18,9,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35492",1,2,0,1,2,0,91,0,0,0,80,0,4,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35493",0,2,0,2,5,0,41,0,0,0,69.29,0,27,12,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35494",0,2,0,0,5,0,140,0,0,0,70,0,29,12,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35495",0,1,0,0,1,0,1,0,0,0,145,0,20,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35496",0,2,0,2,3,0,39,0,0,0,100.62,0,28,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35497",1,2,0,2,1,0,133,0,0,0,108,0,2,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35498",1,2,0,1,0,0,141,0,0,0,90,0,20,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35499",0,3,0,0,3,0,8,0,0,0,156.5,4,1,9,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35500",0,2,1,0,3,1,8,0,0,0,140,3,3,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35501",1,3,0,0,3,0,198,0,0,0,159.3,1,22,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35502",1,2,0,2,1,0,64,0,0,0,143.4,1,27,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35503",0,1,0,0,1,0,0,0,0,0,95,0,15,6,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35504",1,2,1,2,2,0,64,0,0,0,121.5,0,24,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35505",0,2,0,1,1,0,19,0,0,0,86.75,1,26,12,2017,0,0,0,1,0,0,0,0,0,0,0,0,1
"35506",1,2,0,0,4,0,215,0,0,0,67.26,0,30,11,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"35507",0,2,0,2,2,0,125,0,0,0,105.3,2,20,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35508",0,2,0,0,1,0,83,0,0,0,112.59,2,28,9,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35509",1,1,0,2,1,0,72,0,0,0,76.5,0,3,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35510",0,2,0,1,2,0,2,0,0,0,65,0,2,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35511",0,2,0,0,1,0,0,0,0,0,106,0,13,2,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35512",0,1,0,0,1,0,12,0,0,0,65,0,7,10,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
"35513",0,2,0,1,3,0,50,0,0,0,122,1,31,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35514",0,2,0,0,3,0,32,0,0,0,109,1,27,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35515",0,1,0,0,3,0,1,0,0,0,157.85,1,29,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35516",0,2,0,2,4,0,115,0,0,0,119.85,1,11,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35517",1,2,0,0,4,0,323,0,0,0,70,0,17,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35518",0,1,0,0,1,0,14,1,1,5,65,0,15,6,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35519",0,2,0,0,1,0,0,0,0,0,84,1,13,12,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35520",0,2,0,0,1,0,1,0,0,0,85,0,10,12,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
"35521",1,2,1,0,4,0,133,0,0,0,100.3,1,6,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35522",0,1,0,0,1,1,1,1,1,3,67,1,9,3,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35523",1,2,0,0,2,0,245,0,0,0,75,0,17,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35524",1,1,0,2,4,0,245,0,0,0,110,0,6,7,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35525",1,2,0,0,3,0,134,0,0,0,94.5,0,17,5,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35526",0,2,2,0,1,0,1,0,0,0,230,1,10,11,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35527",0,2,0,0,1,0,99,0,0,0,80,0,19,2,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35528",0,2,0,1,0,0,52,0,0,0,99,0,28,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35529",0,2,0,0,1,0,108,0,0,0,115.04,1,22,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35530",0,2,0,0,2,0,2,0,0,0,133.5,2,3,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35531",1,2,0,0,2,0,292,0,0,0,115,0,21,7,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35532",0,2,0,1,2,0,130,0,0,0,102.58,1,25,3,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"35533",0,1,0,0,1,0,3,1,0,3,66,1,25,2,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35534",0,2,0,1,2,0,84,0,0,0,89.25,2,16,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35535",0,2,0,0,3,0,160,0,0,0,70.67,0,30,12,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35536",0,2,0,0,3,0,69,0,0,0,75,1,1,12,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35537",0,2,2,0,1,0,66,0,0,0,207.9,1,6,8,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35538",0,2,0,2,5,0,72,0,0,0,72,1,19,11,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35539",0,1,0,0,1,0,0,0,0,0,170,0,29,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35540",1,2,0,2,0,0,275,0,0,0,110,0,17,4,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35541",0,2,0,0,1,0,8,0,0,0,85,0,16,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35542",0,2,0,1,1,0,2,0,0,0,104,1,11,4,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35543",1,2,0,2,1,0,92,0,0,0,100,0,26,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35544",0,2,0,2,1,0,103,0,0,0,94.5,0,18,7,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35545",0,2,0,1,2,0,185,0,0,0,103.5,0,16,12,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35546",0,2,0,2,1,0,11,0,0,0,87,1,1,11,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35547",0,2,0,1,2,0,125,0,0,0,71,1,18,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35548",0,1,0,2,0,0,95,0,0,0,85.5,1,30,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35549",1,2,0,0,2,0,247,0,0,0,96.3,0,11,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35550",0,3,0,2,1,0,23,0,0,0,154,1,3,12,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35551",1,3,0,0,4,0,174,0,0,0,141.3,0,4,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35552",0,2,0,1,3,0,74,0,0,0,90.23,2,31,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35553",0,2,0,0,2,0,83,0,0,0,123.3,1,5,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35554",0,1,0,0,3,0,13,1,0,7,65,1,14,6,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35555",0,2,0,2,6,0,6,0,0,0,57.75,0,13,8,2017,0,0,0,0,0,1,0,0,0,0,0,1,0
"35556",1,2,0,2,5,0,299,0,0,0,100.3,0,17,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35557",0,1,0,1,2,0,25,0,0,0,129,2,17,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35558",0,2,0,1,0,0,4,0,0,0,12,0,19,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35559",0,2,0,2,0,0,1,0,0,0,124,0,26,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35560",0,1,0,0,1,1,2,0,0,0,100,1,12,11,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35561",0,2,0,0,1,0,1,0,0,0,128,0,17,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35562",0,2,0,0,4,0,22,0,0,0,115,2,6,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35563",0,2,0,1,2,0,256,0,0,0,76.67,0,14,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35564",1,3,0,0,3,0,72,0,0,0,151.2,1,18,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35565",0,1,0,1,0,0,7,0,0,0,95,0,4,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35566",1,2,0,3,5,0,160,0,0,0,71.6,0,25,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35567",1,2,0,0,3,0,192,0,0,0,94.5,1,9,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35568",1,2,0,1,1,0,301,0,0,0,115,1,30,7,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35569",0,2,0,1,1,0,138,0,0,0,96.3,0,29,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35570",1,1,0,1,0,0,76,0,0,0,120,0,10,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35571",0,1,0,2,2,0,115,0,0,0,76,0,27,2,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35572",0,2,0,2,2,0,18,0,0,0,80.75,0,21,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35573",0,2,0,2,2,0,35,0,0,0,97.4,1,2,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35574",1,2,0,1,2,0,315,0,0,0,160,0,30,9,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35575",1,2,0,2,2,0,22,0,0,0,111.25,1,29,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35576",1,3,0,1,3,0,138,0,0,0,135.45,1,22,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35577",1,2,2,0,1,0,142,0,0,0,168.3,2,27,8,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35578",0,1,0,2,6,0,51,0,0,0,69.12,1,30,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35579",0,2,0,1,2,0,88,0,0,0,80.75,0,2,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35580",0,2,0,1,0,0,3,0,0,0,131,0,24,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35581",0,2,0,0,4,0,5,0,0,0,66.3,2,14,12,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35582",0,2,1,0,2,0,112,0,0,0,121.5,2,15,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35583",0,3,0,0,3,0,34,0,0,0,176.4,2,6,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35584",0,2,0,0,3,0,37,0,0,0,105,0,13,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35585",1,2,0,1,3,1,350,0,0,0,91.95,2,26,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35586",0,2,0,0,2,0,118,0,0,0,80.75,0,26,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35587",0,2,0,2,1,0,53,0,0,0,107.1,1,3,7,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35588",1,2,0,1,2,0,20,0,0,0,160,0,25,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35589",0,1,0,0,2,0,192,0,0,0,95,0,24,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35590",0,2,0,2,1,0,1,0,0,0,75,0,28,8,2018,0,0,1,0,0,0,0,0,0,0,0,1,0
"35591",0,2,0,2,0,0,243,0,0,0,95.58,1,19,6,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"35592",1,2,0,0,2,0,28,0,0,0,105,1,30,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35593",0,1,0,0,1,0,7,0,0,0,79,0,15,3,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35594",0,2,0,0,1,0,8,0,0,0,120,2,2,11,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35595",1,2,0,1,2,0,418,0,0,0,107,0,26,9,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35596",0,1,0,1,3,0,85,0,0,0,75,0,6,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35597",0,2,0,0,1,0,0,0,0,0,81.55,0,17,6,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35598",0,2,0,2,2,0,27,0,0,0,87,0,6,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35599",0,2,0,0,1,0,0,1,0,3,159,0,24,5,2018,0,0,0,0,0,0,1,0,0,0,1,0,0
"35600",0,2,0,1,2,0,199,0,0,0,65.45,1,18,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35601",0,2,0,0,2,0,34,0,0,0,71.55,1,6,1,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"35602",0,2,0,1,2,0,11,0,0,0,89,1,29,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35603",0,2,0,2,1,0,36,0,0,0,100.95,1,9,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35604",1,2,0,2,5,0,166,0,0,0,105.28,1,19,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35605",1,2,0,0,3,0,279,0,0,0,110,0,12,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35606",1,2,0,0,4,0,256,0,0,0,90.95,0,31,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35607",0,2,0,1,1,0,48,0,0,0,57.28,1,20,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35608",0,2,2,0,1,0,9,0,0,0,174.25,0,22,10,2017,0,0,0,0,0,0,0,1,0,0,0,1,0
"35609",0,2,0,1,2,0,135,0,0,0,90,0,14,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35610",0,2,0,1,4,0,148,0,0,0,67,0,30,12,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35611",0,2,0,2,3,0,3,0,0,0,121,0,12,5,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35612",1,2,0,2,1,0,96,0,0,0,94.5,0,11,7,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35613",0,1,0,0,2,0,64,0,0,0,130,0,17,5,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35614",0,2,2,0,3,0,62,0,0,0,207.9,2,15,9,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35615",0,2,0,1,4,0,36,0,0,0,81.62,1,21,10,2017,0,0,0,1,0,0,0,0,0,0,0,0,1
"35616",0,2,1,0,1,0,0,0,0,0,97,0,25,8,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
"35617",0,2,0,0,1,0,13,0,0,0,152,2,17,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35618",1,2,0,0,1,0,119,0,0,0,85.5,0,28,6,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35619",0,1,0,0,3,0,151,0,0,0,80,0,19,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35620",1,2,0,0,1,0,105,0,0,0,75,0,6,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35621",0,2,0,1,2,0,83,0,0,0,105.3,1,25,3,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35622",0,2,0,1,2,0,1,0,0,0,75,1,17,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35623",1,2,0,2,2,0,243,0,0,0,89.2,0,20,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35624",1,2,0,1,3,0,322,0,0,0,80,0,19,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35625",0,1,0,0,3,0,40,0,0,0,94.5,0,21,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35626",0,2,0,1,0,0,3,0,0,0,94,0,3,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35627",1,2,0,0,2,0,308,0,0,0,52,0,25,11,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35628",1,2,0,0,4,0,16,0,0,0,83.5,0,8,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35629",1,1,0,2,1,0,116,0,0,0,61,0,28,2,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35630",0,2,0,0,2,0,1,0,0,0,128,1,31,5,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35631",0,2,0,3,7,0,351,0,0,0,85.85,3,23,12,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35632",0,2,0,1,3,0,115,0,0,0,58,0,28,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35633",0,2,0,1,1,1,4,0,0,0,96,0,21,12,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35634",0,2,0,1,2,0,29,0,0,0,88.76,1,11,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
